_id,Tarih,Kurum Kodu,Tam,Öğrenci,Öğretmen,Serbest Kart,Personel,Bilet,Altmış Yaş,Çocuk,Gönüllü
5486,2017-07-20T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5487,2017-07-20T00:00:00,Izulas,99.062,39.046,941,29.966,0,76,4.554,0,0
5488,2017-07-20T00:00:00,İzban,175.868,67.364,2.419,23.621,0,2.570,4.627,0,0
5489,2017-07-20T00:00:00,İzmir Doğal Yaşam Parkı,65,77,7,0,0,0,0,0,0
5490,2017-07-20T00:00:00,Metro,167.105,66.135,2.391,24.206,0,2.019,5.409,0,0
5491,2017-07-20T00:00:00,Teleferik,38,4,0,0,0,0,0,0,0
5492,2017-07-20T00:00:00,Tramvay,6.082,2.202,184,1.888,0,16,322,0,0
5493,2017-07-21T00:00:00,Eshot,370.225,151.003,4.349,107.890,0,945,16.250,0,0
5494,2017-07-21T00:00:00,Izdeniz,1,0,0,1,0,0,0,0,0
5495,2017-07-21T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5496,2017-07-21T00:00:00,Izulas,96.678,37.586,891,29.714,0,82,4.432,0,0
5497,2017-07-21T00:00:00,İzban,174.055,65.510,2.329,21.625,0,2.834,4.465,0,0
5498,2017-07-21T00:00:00,İzmir Doğal Yaşam Parkı,48,2,0,12,0,0,3,0,0
5499,2017-07-21T00:00:00,Metro,162.472,63.332,2.206,22.347,0,2.107,5.139,0,0
5500,2017-07-21T00:00:00,Teleferik,21,15,1,0,0,0,0,0,0
5501,2017-07-21T00:00:00,Tramvay,6.345,2.408,160,1.956,0,14,347,0,0
5502,2017-07-22T00:00:00,Eshot,313.213,115.812,2.892,81.543,0,1.067,12.313,0,0
5503,2017-07-22T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5504,2017-07-22T00:00:00,Izulas,78.173,27.657,577,22.091,0,97,3.119,0,0
5505,2017-07-22T00:00:00,İzban,154.076,52.342,1.677,16.882,0,2.840,3.412,0,0
5506,2017-07-22T00:00:00,İzmir Doğal Yaşam Parkı,89,22,0,0,0,0,0,0,0
5507,2017-07-22T00:00:00,Metro,135.467,47.832,1.514,16.334,0,2.492,3.748,0,0
5508,2017-07-22T00:00:00,Teleferik,56,18,1,0,0,0,0,0,0
5509,2017-07-22T00:00:00,Tramvay,6.778,2.449,153,1.731,0,20,295,0,0
5510,2017-07-23T00:00:00,Eshot,229.961,89.735,2.453,63.809,0,971,9.309,0,0
5511,2017-07-23T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5512,2017-07-23T00:00:00,Izulas,54.678,20.358,548,16.171,0,109,2.296,0,0
5513,2017-07-23T00:00:00,İzban,132.082,45.988,1.731,13.088,0,2.478,2.455,0,0
5514,2017-07-23T00:00:00,İzmir Doğal Yaşam Parkı,168,65,11,0,0,0,0,0,0
5515,2017-07-23T00:00:00,Metro,95.260,36.323,1.631,10.049,0,2.376,1.977,0,0
5516,2017-07-23T00:00:00,Teleferik,52,18,0,0,0,0,0,0,0
5517,2017-07-23T00:00:00,Tramvay,5.480,2.157,123,1.262,0,31,198,0,0
5518,2017-07-24T00:00:00,Eshot,380.706,155.768,4.232,112.857,0,912,16.915,0,0
5519,2017-07-24T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5520,2017-07-24T00:00:00,Izulas,101.555,38.712,926,32.286,0,92,4.722,0,0
5521,2017-07-24T00:00:00,İzban,176.637,64.716,2.419,23.096,0,2.788,4.657,0,0
5522,2017-07-24T00:00:00,İzmir Doğal Yaşam Parkı,37,11,0,0,0,0,0,0,0
5523,2017-07-24T00:00:00,Metro,167.856,65.399,2.282,23.822,0,2.027,5.378,0,0
5524,2017-07-24T00:00:00,Tramvay,5.690,2.098,143,1.959,0,28,309,0,0
5525,2017-07-25T00:00:00,Eshot,378.893,156.652,4.210,108.205,0,747,17.209,0,0
5526,2017-07-25T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5527,2017-07-25T00:00:00,Izulas,100.191,38.974,930,30.150,0,84,4.587,0,0
5528,2017-07-25T00:00:00,İzban,173.138,64.255,2.305,22.048,0,2.331,4.619,0,0
5529,2017-07-25T00:00:00,İzmir Doğal Yaşam Parkı,32,10,0,1,0,0,0,0,0
5530,2017-07-25T00:00:00,Metro,175.915,70.296,2.557,23.236,0,2.085,5.721,0,0
5531,2017-07-25T00:00:00,Teleferik,19,6,2,0,0,0,0,0,0
5532,2017-07-25T00:00:00,Tramvay,5.666,2.318,149,1.877,0,15,303,0,0
5533,2017-07-26T00:00:00,Eshot,379.473,154.208,4.181,108.711,0,841,17.131,0,0
5534,2017-07-26T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5535,2017-07-26T00:00:00,Izulas,99.344,38.989,967,30.200,0,98,4.392,0,0
5536,2017-07-26T00:00:00,İzban,174.006,63.710,2.323,21.901,0,2.457,4.556,0,0
5537,2017-07-26T00:00:00,İzmir Doğal Yaşam Parkı,22,11,0,0,0,0,0,0,0
5538,2017-07-26T00:00:00,Metro,163.296,65.526,2.238,21.947,0,1.845,5.362,0,0
5539,2017-07-26T00:00:00,Teleferik,43,14,2,0,0,0,0,0,0
5540,2017-07-26T00:00:00,Tramvay,9.075,2.935,254,2.898,0,38,549,0,0
5541,2017-07-27T00:00:00,Eshot,380.757,142.167,4.238,108.936,0,990,16.912,0,0
5542,2017-07-27T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5543,2017-07-27T00:00:00,Izulas,98.879,35.095,815,29.421,0,95,4.481,0,0
5544,2017-07-27T00:00:00,İzban,174.159,58.475,2.254,23.071,0,2.641,4.751,0,0
5545,2017-07-27T00:00:00,İzmir Doğal Yaşam Parkı,31,9,3,0,0,0,0,0,0
5546,2017-07-27T00:00:00,Metro,168.797,60.088,2.265,23.619,0,2.332,5.503,0,0
5547,2017-07-27T00:00:00,Teleferik,21,6,0,0,0,0,0,0,0
5548,2017-07-27T00:00:00,Tramvay,5.796,1.885,149,1.902,0,31,306,0,0
5549,2017-07-28T00:00:00,Eshot,373.088,134.023,3.873,107.406,0,954,16.684,0,0
5550,2017-07-28T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5551,2017-07-28T00:00:00,Izulas,96.498,33.876,790,29.244,0,84,4.420,0,0
5552,2017-07-28T00:00:00,İzban,174.173,57.298,2.210,21.792,0,2.725,4.645,0,0
5553,2017-07-28T00:00:00,İzmir Doğal Yaşam Parkı,45,19,4,2,0,0,0,0,0
5554,2017-07-28T00:00:00,Metro,165.732,58.158,2.088,22.384,0,2.196,5.350,0,0
5555,2017-07-28T00:00:00,Teleferik,22,5,1,0,0,0,0,0,0
5556,2017-07-28T00:00:00,Tramvay,5.988,1.895,168,1.980,0,25,309,0,0
5557,2017-07-29T00:00:00,Eshot,310.542,100.873,2.766,81.411,0,998,12.435,0,0
5558,2017-07-29T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5559,2017-07-29T00:00:00,Izulas,77.757,24.590,505,21.559,0,59,3.295,0,0
5560,2017-07-29T00:00:00,İzban,147.727,43.609,1.720,16.496,0,2.486,3.337,0,0
5561,2017-07-29T00:00:00,İzmir Doğal Yaşam Parkı,74,44,3,0,0,0,1,0,0
5562,2017-07-29T00:00:00,Metro,133.684,40.443,1.422,16.287,0,1.937,3.935,0,0
5563,2017-07-29T00:00:00,Teleferik,51,5,0,0,0,0,0,0,0
5564,2017-07-29T00:00:00,Tramvay,5.982,1.817,151,1.548,0,21,286,0,0
5565,2017-07-30T00:00:00,Eshot,225.594,75.515,1.716,65.208,0,888,9.105,0,0
5566,2017-07-30T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5567,2017-07-30T00:00:00,Izulas,52.433,16.638,271,16.156,0,62,2.195,0,0
5568,2017-07-30T00:00:00,İzban,121.944,35.823,1.152,12.953,0,2.287,2.491,0,0
5569,2017-07-30T00:00:00,İzmir Doğal Yaşam Parkı,159,47,3,1,0,0,1,0,0
5570,2017-07-30T00:00:00,Metro,84.701,27.188,753,9.796,0,1.567,1.913,0,0
5571,2017-07-30T00:00:00,Teleferik,52,9,0,0,0,0,0,0,0
5572,2017-07-30T00:00:00,Tramvay,5.157,1.719,87,1.189,0,29,215,0,0
5573,2017-07-31T00:00:00,Eshot,376.794,138.305,4.069,108.349,0,1.108,16.368,0,0
5574,2017-07-31T00:00:00,Izdeniz,0,1,0,2,0,0,0,0,0
5575,2017-07-31T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5576,2017-07-31T00:00:00,Izulas,99.865,34.562,843,30.000,0,76,4.513,0,0
5577,2017-07-31T00:00:00,İzban,183.037,59.656,2.495,23.251,0,2.959,4.650,0,0
5578,2017-07-31T00:00:00,İzmir Doğal Yaşam Parkı,31,8,1,0,0,0,0,0,0
5579,2017-07-31T00:00:00,Metro,178.956,62.208,2.344,25.053,0,2.252,5.741,0,0
5580,2017-07-31T00:00:00,Tramvay,5.647,1.887,130,1.826,0,33,308,0,0
5581,2017-08-01T00:00:00,Eshot,377.507,138.710,3.953,107.952,0,961,16.376,0,0
5582,2017-08-01T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5583,2017-08-01T00:00:00,Izulas,100.989,35.294,853,29.933,0,95,4.479,0,0
5584,2017-08-01T00:00:00,İzban,197.323,64.248,2.498,23.357,0,2.701,5.211,0,0
5585,2017-08-01T00:00:00,İzmir Doğal Yaşam Parkı,39,29,3,1,0,0,1,0,0
5586,2017-08-01T00:00:00,Metro,180.561,63.417,2.469,24.553,0,2.193,6.067,0,0
5587,2017-08-01T00:00:00,Teleferik,47,6,2,0,0,0,0,0,0
5588,2017-08-01T00:00:00,Tramvay,6.185,2.051,138,1.935,0,20,336,0,0
5589,2017-08-02T00:00:00,Eshot,381.184,142.005,4.075,110.490,0,1.014,16.912,0,0
5590,2017-08-02T00:00:00,Izdeniz-Araba,0,0,0,0,0,0,0,0,0
5591,2017-08-02T00:00:00,Izulas,98.174,35.086,885,29.924,0,102,4.522,0,0
5592,2017-08-02T00:00:00,İzban,188.133,63.614,2.469,23.343,0,2.991,4.838,0,0
5593,2017-08-02T00:00:00,İzmir Doğal Yaşam Parkı,27,13,1,0,0,0,0,0,0
5594,2017-08-02T00:00:00,Metro,181.401,64.749,2.452,23.804,0,2.306,5.762,0,0
5595,2017-08-02T00:00:00,Teleferik,42,7,0,0,0,0,0,0,0
5596,2017-08-02T00:00:00,Tramvay,9.110,2.683,249,3.017,0,41,592,0,0
5597,2017-08-03T00:00:00,Eshot,337.943,125.525,3.457,99.885,0,932,15.083,0,0
5598,2017-08-03T00:00:00,Izdeniz,11.710,3.045,184,954,0,997,210,0,0
5599,2017-08-03T00:00:00,Izdeniz-Araba,881,0,0,0,0,0,0,0,0
5600,2017-08-03T00:00:00,Izulas,94.234,33.380,831,28.049,0,76,4.068,0,0
5601,2017-08-03T00:00:00,İzban,174.249,58.167,2.234,22.460,0,2.786,4.588,0,0
5602,2017-08-03T00:00:00,İzmir Doğal Yaşam Parkı,52,9,0,0,0,0,0,0,0
5603,2017-08-03T00:00:00,Metro,168.050,60.046,2.210,23.894,0,2.415,5.366,0,0
5604,2017-08-03T00:00:00,Teleferik,31,5,0,0,0,0,0,0,0
5605,2017-08-03T00:00:00,Tramvay,6.345,2.005,150,1.777,0,26,352,0,0
5606,2017-08-04T00:00:00,Eshot,360.181,130.239,3.657,104.590,0,925,15.832,0,0
5607,2017-08-04T00:00:00,Izdeniz,26.974,6.066,410,2.907,0,2.228,676,0,0
5608,2017-08-04T00:00:00,Izdeniz-Araba,2.641,0,0,0,0,0,0,0,0
5609,2017-08-04T00:00:00,Izulas,95.564,32.945,804,28.984,0,102,4.228,0,0
5610,2017-08-04T00:00:00,İzban,172.731,57.435,2.172,21.060,0,2.689,4.302,0,0
5611,2017-08-04T00:00:00,İzmir Doğal Yaşam Parkı,34,7,1,0,0,0,0,0,0
5612,2017-08-04T00:00:00,Metro,163.705,56.930,2.110,22.229,0,2.185,5.227,0,0
5613,2017-08-04T00:00:00,Teleferik,29,11,0,0,0,0,0,0,0
5614,2017-08-04T00:00:00,Tramvay,6.950,2.241,191,2.094,0,81,371,0,0
5615,2017-08-05T00:00:00,Eshot,299.537,96.717,2.262,79.556,0,821,12.204,0,0
5616,2017-08-05T00:00:00,Izdeniz,24.619,5.756,321,2.269,0,2.365,444,0,0
5617,2017-08-05T00:00:00,Izdeniz-Araba,2.319,0,0,0,0,0,0,0,0
5618,2017-08-05T00:00:00,Izulas,78.066,24.493,428,21.841,0,61,3.336,0,0
5619,2017-08-05T00:00:00,İzban,145.628,43.349,1.413,16.216,0,2.442,3.221,0,0
5620,2017-08-05T00:00:00,İzmir Doğal Yaşam Parkı,123,34,3,0,0,0,4,0,0
5621,2017-08-05T00:00:00,Metro,132.280,40.423,1.311,16.236,0,1.766,3.942,0,0
5622,2017-08-05T00:00:00,Teleferik,47,9,0,0,0,0,0,0,0
5623,2017-08-05T00:00:00,Tramvay,6.861,2.167,105,1.641,0,70,299,0,0
5624,2017-08-06T00:00:00,Eshot,220.447,74.437,1.616,61.857,0,792,9.159,0,0
5625,2017-08-06T00:00:00,Izdeniz,18.999,4.521,226,1.276,0,2.225,238,0,0
5626,2017-08-06T00:00:00,Izdeniz-Araba,2.116,0,0,0,0,0,0,0,0
5627,2017-08-06T00:00:00,Izulas,52.740,16.586,250,15.562,0,47,2.090,0,0
5628,2017-08-06T00:00:00,İzban,118.408,35.373,1.098,12.114,0,2.211,2.349,0,0
5629,2017-08-06T00:00:00,İzmir Doğal Yaşam Parkı,167,50,1,0,0,0,7,0,0
5630,2017-08-06T00:00:00,Metro,83.146,26.815,656,9.522,0,1.698,2.018,0,0
5631,2017-08-06T00:00:00,Teleferik,49,8,0,0,0,0,0,0,0
5632,2017-08-06T00:00:00,Tramvay,5.653,2.000,116,1.149,0,53,203,0,0
5633,2017-08-07T00:00:00,Eshot,370.681,134.974,3.814,104.681,0,1.008,16.146,0,0
5634,2017-08-07T00:00:00,Izdeniz,28.443,6.275,422,3.038,0,2.050,673,0,0
5635,2017-08-07T00:00:00,Izdeniz-Araba,2.732,0,0,0,0,0,0,0,0
5636,2017-08-07T00:00:00,Izulas,100.769,35.044,859,29.494,0,113,4.605,0,0
5637,2017-08-07T00:00:00,İzban,172.716,57.705,2.098,21.428,0,2.729,4.262,0,0
5638,2017-08-07T00:00:00,İzmir Doğal Yaşam Parkı,45,12,0,0,0,0,3,0,0
5639,2017-08-07T00:00:00,Metro,170.607,60.344,2.311,23.439,0,2.049,5.582,0,0
5640,2017-08-07T00:00:00,Tramvay,6.986,2.467,166,2.030,0,51,379,0,0
5641,2017-08-08T00:00:00,Eshot,367.318,135.561,3.839,98.958,0,923,15.532,0,0
5642,2017-08-08T00:00:00,Izdeniz,28.646,6.371,361,2.926,0,2.101,662,0,0
5643,2017-08-08T00:00:00,Izdeniz-Araba,2.577,0,0,0,0,0,0,0,0
5644,2017-08-08T00:00:00,Izulas,100.119,35.341,849,27.587,0,98,4.151,0,0
5645,2017-08-08T00:00:00,İzban,172.251,58.134,2.185,20.797,0,2.442,4.369,0,0
5646,2017-08-08T00:00:00,İzmir Doğal Yaşam Parkı,27,12,1,0,0,0,1,0,0
5647,2017-08-08T00:00:00,Metro,168.565,60.243,2.282,21.994,0,2.057,5.128,0,0
5648,2017-08-08T00:00:00,Teleferik,27,4,1,0,0,0,1,0,0
5649,2017-08-08T00:00:00,Tramvay,7.114,2.329,146,1.829,0,66,353,0,0
5650,2017-08-09T00:00:00,Eshot,367.562,136.351,3.803,99.621,0,967,15.649,0,0
5651,2017-08-09T00:00:00,Izdeniz,29.370,6.772,421,2.828,0,1.977,694,0,0
5652,2017-08-09T00:00:00,Izdeniz-Araba,2.874,0,0,0,0,0,0,0,0
5653,2017-08-09T00:00:00,Izulas,98.314,35.080,847,27.354,0,115,4.244,0,0
5654,2017-08-09T00:00:00,İzban,173.726,58.136,2.213,20.239,0,2.793,4.216,0,0
5655,2017-08-09T00:00:00,İzmir Doğal Yaşam Parkı,42,16,2,0,0,0,0,0,0
5656,2017-08-09T00:00:00,Metro,163.312,59.124,2.156,21.153,0,2.157,5.062,0,0
5657,2017-08-09T00:00:00,Teleferik,34,4,0,0,0,0,0,0,0
5658,2017-08-09T00:00:00,Tramvay,10.325,2.970,205,2.825,0,73,574,0,0
5659,2017-08-10T00:00:00,Eshot,360.579,132.740,3.718,97.836,0,857,15.047,0,0
5660,2017-08-10T00:00:00,Izdeniz,28.165,6.351,380,2.988,0,1.750,705,0,0
5661,2017-08-10T00:00:00,Izdeniz-Araba,3.036,0,0,0,0,0,0,0,0
5662,2017-08-10T00:00:00,Izulas,98.560,34.977,805,26.838,0,102,4.127,0,0
5663,2017-08-10T00:00:00,İzban,172.152,57.730,2.118,21.209,0,2.641,4.218,0,0
5664,2017-08-10T00:00:00,İzmir Doğal Yaşam Parkı,19,10,0,0,0,0,0,0,0
5665,2017-08-10T00:00:00,Metro,166.919,60.069,2.255,22.449,0,2.110,5.213,0,0
5666,2017-08-10T00:00:00,Teleferik,35,10,0,0,0,0,1,0,0
5667,2017-08-10T00:00:00,Tramvay,7.612,2.490,157,1.949,0,43,367,0,0
5668,2017-08-11T00:00:00,Eshot,357.069,130.322,3.858,97.986,0,840,15.270,0,0
5669,2017-08-11T00:00:00,Izdeniz,28.091,6.573,360,2.709,0,2.032,669,0,0
5670,2017-08-11T00:00:00,Izdeniz-Araba,3.099,0,0,0,0,0,0,0,0
5671,2017-08-11T00:00:00,Izulas,97.747,34.627,786,27.406,0,84,4.234,0,0
5672,2017-08-11T00:00:00,İzban,173.124,58.432,2.152,20.027,0,2.701,4.171,0,0
5673,2017-08-11T00:00:00,İzmir Doğal Yaşam Parkı,25,4,0,2,0,0,0,0,0
5674,2017-08-11T00:00:00,Metro,167.496,60.231,2.171,21.214,0,2.197,5.111,0,0
5675,2017-08-11T00:00:00,Teleferik,26,9,0,0,0,0,0,0,0
5676,2017-08-11T00:00:00,Tramvay,7.585,2.485,156,1.961,0,73,385,0,0
5677,2017-08-12T00:00:00,Eshot,296.252,96.632,2.096,75.330,0,881,12.072,0,0
5678,2017-08-12T00:00:00,Izdeniz,23.783,5.386,293,1.990,0,2.699,422,0,0
5679,2017-08-12T00:00:00,Izdeniz-Araba,2.585,0,0,0,0,0,0,0,0
5680,2017-08-12T00:00:00,Izulas,77.782,25.119,463,20.747,0,97,3.155,0,0
5681,2017-08-12T00:00:00,İzban,146.114,43.853,1.393,15.723,0,2.536,3.116,0,0
5682,2017-08-12T00:00:00,İzmir Doğal Yaşam Parkı,31,15,0,0,0,0,0,0,0
5683,2017-08-12T00:00:00,Metro,130.607,40.906,1.190,15.399,0,2.177,3.744,0,0
5684,2017-08-12T00:00:00,Teleferik,45,9,1,0,0,0,0,0,0
5685,2017-08-12T00:00:00,Tramvay,7.053,2.302,157,1.680,0,69,300,0,0
5686,2017-08-13T00:00:00,Eshot,220.041,74.025,1.527,62.024,0,908,9.005,0,0
5687,2017-08-13T00:00:00,Izdeniz,21.146,4.710,178,1.244,0,2.435,222,0,0
5688,2017-08-13T00:00:00,Izdeniz-Araba,2.235,0,0,0,0,0,0,0,0
5689,2017-08-13T00:00:00,Izulas,53.801,17.202,277,15.797,0,72,2.142,0,0
5690,2017-08-13T00:00:00,İzban,119.254,34.728,1.042,11.975,0,2.429,2.246,0,0
5691,2017-08-13T00:00:00,İzmir Doğal Yaşam Parkı,120,44,6,1,0,0,2,0,0
5692,2017-08-13T00:00:00,Metro,84.523,27.152,722,9.364,0,1.872,1.955,0,0
5693,2017-08-13T00:00:00,Teleferik,79,20,2,0,0,0,0,0,0
5694,2017-08-13T00:00:00,Tramvay,6.011,1.982,116,1.296,0,49,210,0,0
5695,2017-08-14T00:00:00,Eshot,379.819,139.012,3.961,106.874,0,1.013,16.425,0,0
5696,2017-08-14T00:00:00,Izdeniz,30.445,6.826,439,3.341,0,2.159,734,0,0
5697,2017-08-14T00:00:00,Izdeniz-Araba,3.057,0,0,0,0,0,0,0,0
5698,2017-08-14T00:00:00,Izulas,101.790,35.689,868,29.537,0,89,4.355,0,0
5699,2017-08-14T00:00:00,İzban,179.553,59.567,2.211,21.930,0,2.688,4.582,0,0
5700,2017-08-14T00:00:00,İzmir Doğal Yaşam Parkı,29,16,3,0,0,0,0,0,0
5701,2017-08-14T00:00:00,Metro,177.666,63.021,2.339,24.002,0,2.436,5.669,0,0
5702,2017-08-14T00:00:00,Tramvay,7.142,2.533,165,2.022,0,53,356,0,0
5703,2017-08-15T00:00:00,Eshot,381.466,140.708,4.256,106.793,0,996,16.496,0,0
5704,2017-08-15T00:00:00,Izdeniz,31.767,7.082,511,3.398,0,2.213,800,0,0
5705,2017-08-15T00:00:00,Izdeniz-Araba,3.017,0,0,0,0,0,0,0,0
5706,2017-08-15T00:00:00,Izulas,101.896,35.823,1.000,29.346,0,92,4.475,0,0
5707,2017-08-15T00:00:00,İzban,177.097,59.578,2.390,21.885,0,2.523,4.489,0,0
5708,2017-08-15T00:00:00,İzmir Doğal Yaşam Parkı,60,13,5,2,0,0,0,0,0
5709,2017-08-15T00:00:00,Metro,178.273,63.404,2.567,23.835,0,2.693,5.478,0,0
5710,2017-08-15T00:00:00,Teleferik,48,7,1,0,0,0,2,0,0
5711,2017-08-15T00:00:00,Tramvay,8.170,2.654,206,2.091,0,62,390,0,0
5712,2017-08-16T00:00:00,Eshot,385.901,141.539,4.405,109.730,0,984,17.272,0,0
5713,2017-08-16T00:00:00,Izdeniz,32.617,7.420,523,3.353,0,2.492,883,0,0
5714,2017-08-16T00:00:00,Izdeniz-Araba,3.125,0,0,0,0,0,0,0,0
5715,2017-08-16T00:00:00,Izfas,4,4,2,1,0,0,2,0,0
5716,2017-08-16T00:00:00,Izulas,102.274,36.116,963,29.617,0,99,4.600,0,0
5717,2017-08-16T00:00:00,İzban,175.889,58.339,2.309,21.496,0,2.686,4.494,0,0
5718,2017-08-16T00:00:00,İzmir Doğal Yaşam Parkı,53,13,5,0,0,0,2,0,0
5719,2017-08-16T00:00:00,Metro,173.109,61.745,2.387,22.750,0,2.361,5.373,0,0
5720,2017-08-16T00:00:00,Teleferik,10,6,3,0,0,0,0,0,0
5721,2017-08-16T00:00:00,Tramvay,12.333,3.368,315,3.387,0,97,659,0,0
5722,2017-08-17T00:00:00,Eshot,376.308,138.659,4.217,106.456,0,926,16.398,0,0
5723,2017-08-17T00:00:00,Izdeniz,28.933,6.701,450,3.073,0,1.984,730,0,0
5724,2017-08-17T00:00:00,Izdeniz-Araba,2.965,0,0,0,0,0,0,0,0
5725,2017-08-17T00:00:00,Izulas,99.101,35.293,869,29.139,0,94,4.449,0,0
5726,2017-08-17T00:00:00,İzban,176.300,59.625,2.462,22.387,0,2.671,4.652,0,0
5727,2017-08-17T00:00:00,İzmir Doğal Yaşam Parkı,36,12,2,0,0,0,2,0,0
5728,2017-08-17T00:00:00,Metro,172.969,62.267,2.394,23.329,0,2.311,5.463,0,0
5729,2017-08-17T00:00:00,Teleferik,19,6,0,0,0,0,1,0,0
5730,2017-08-17T00:00:00,Tramvay,8.083,2.618,184,2.000,0,86,426,0,0
5731,2017-08-18T00:00:00,Eshot,372.648,134.343,4.020,106.780,0,1.014,16.788,0,0
5732,2017-08-18T00:00:00,Izdeniz,29.217,6.862,468,2.731,0,2.159,653,0,0
5733,2017-08-18T00:00:00,Izdeniz-Araba,3.206,0,0,0,0,0,0,0,0
5734,2017-08-18T00:00:00,Izfas,13.963,3.416,370,355,0,2.123,392,0,0
5735,2017-08-18T00:00:00,Izulas,99.801,34.840,798,29.633,0,96,4.562,0,0
5736,2017-08-18T00:00:00,İzban,172.262,56.539,2.216,21.018,0,2.769,4.461,0,0
5737,2017-08-18T00:00:00,İzmir Doğal Yaşam Parkı,52,19,0,0,0,0,0,0,0
5738,2017-08-18T00:00:00,Metro,173.845,61.007,2.320,22.783,0,2.398,5.597,0,0
5739,2017-08-18T00:00:00,Teleferik,25,8,2,0,0,0,0,0,0
5740,2017-08-18T00:00:00,Tramvay,7.684,2.634,208,2.009,0,76,384,0,0
5741,2017-08-19T00:00:00,Eshot,325.825,110.912,2.791,81.485,0,916,12.948,0,0
5742,2017-08-19T00:00:00,Izdeniz,24.211,5.671,383,2.023,0,2.289,478,0,0
5743,2017-08-19T00:00:00,Izdeniz-Araba,2.577,0,0,0,0,0,0,0,0
5744,2017-08-19T00:00:00,Izfas,54.802,22.121,1.065,738,0,3.785,606,0,0
5745,2017-08-19T00:00:00,Izulas,82.521,26.927,493,21.702,0,94,3.286,0,0
5746,2017-08-19T00:00:00,İzban,153.746,47.618,1.727,16.455,0,2.618,3.357,0,0
5747,2017-08-19T00:00:00,İzmir Doğal Yaşam Parkı,55,27,5,1,0,0,0,0,0
5748,2017-08-19T00:00:00,Metro,157.543,54.414,1.907,17.138,0,2.350,4.213,0,0
5749,2017-08-19T00:00:00,Teleferik,27,13,3,0,0,0,1,0,0
5750,2017-08-19T00:00:00,Tramvay,7.034,2.119,122,1.700,0,66,327,0,0
5751,2017-08-20T00:00:00,Eshot,242.023,81.969,2.066,67.273,0,995,9.880,0,0
5752,2017-08-20T00:00:00,Izdeniz,23.657,5.165,241,1.331,0,2.415,305,0,0
5753,2017-08-20T00:00:00,Izdeniz-Araba,2.451,0,0,0,0,0,0,0,0
5754,2017-08-20T00:00:00,Izfas,35.001,8.739,414,553,0,4.875,429,0,0
5755,2017-08-20T00:00:00,Izulas,58.236,19.643,342,17.031,0,105,2.235,0,0
5756,2017-08-20T00:00:00,İzban,123.946,37.194,1.200,12.775,0,2.328,2.430,0,0
5757,2017-08-20T00:00:00,İzmir Doğal Yaşam Parkı,130,35,2,1,0,0,2,0,0
5758,2017-08-20T00:00:00,Metro,101.472,34.037,1.072,10.872,0,1.956,2.269,0,0
5759,2017-08-20T00:00:00,Teleferik,62,3,1,0,0,0,0,0,0
5760,2017-08-20T00:00:00,Tramvay,6.153,1.898,106,1.350,0,75,232,0,0
5761,2017-08-21T00:00:00,Eshot,394.791,143.737,4.432,115.850,0,1.079,17.781,0,0
5762,2017-08-21T00:00:00,Izdeniz,32.936,7.463,535,3.186,0,2.468,811,0,0
5763,2017-08-21T00:00:00,Izdeniz-Araba,2.996,0,0,0,0,0,0,0,0
5764,2017-08-21T00:00:00,Izfas,34.117,10.070,502,569,0,3.982,553,0,0
5765,2017-08-21T00:00:00,Izulas,105.936,36.827,839,32.219,0,124,4.841,0,0
5766,2017-08-21T00:00:00,İzban,183.169,59.801,2.619,22.766,0,2.781,4.777,0,0
5767,2017-08-21T00:00:00,İzmir Doğal Yaşam Parkı,30,9,4,1,0,0,0,0,0
5768,2017-08-21T00:00:00,Metro,190.009,67.071,2.763,25.892,0,2.580,6.064,0,0
5769,2017-08-21T00:00:00,Tramvay,7.842,2.544,189,2.214,0,61,388,0,0
5770,2017-08-22T00:00:00,Eshot,401.910,148.484,4.754,113.313,0,1.114,17.683,0,0
5771,2017-08-22T00:00:00,Izdeniz,32.505,7.419,478,3.362,0,2.097,783,0,0
5772,2017-08-22T00:00:00,Izdeniz-Araba,3.096,0,0,0,0,0,0,0,0
5773,2017-08-22T00:00:00,Izfas,36.087,15.980,744,593,0,3.546,535,0,0
5774,2017-08-22T00:00:00,Izulas,104.407,37.763,860,31.462,0,94,4.589,0,0
5775,2017-08-22T00:00:00,İzban,181.188,61.800,2.550,22.887,0,2.692,4.651,0,0
5776,2017-08-22T00:00:00,İzmir Doğal Yaşam Parkı,54,10,4,3,0,0,0,0,0
5777,2017-08-22T00:00:00,Metro,191.802,71.822,2.848,25.158,0,2.494,5.921,0,0
